GEOID,NAME,variable,estimate,moe
1622600,"Downey city, Idaho",C16002_004,0,12
1622600,"Downey city, Idaho",C16002_007,0,12
1622600,"Downey city, Idaho",C16002_010,0,12
1622600,"Downey city, Idaho",C16002_013,0,12
1622690,"Driggs city, Idaho",B01003_001,1991,392
1622690,"Driggs city, Idaho",B03002_003,1392,308
1622690,"Driggs city, Idaho",B03002_012,590,248
1622690,"Driggs city, Idaho",B11016_001,636,116
1622690,"Driggs city, Idaho",B17021_002,244,147
1622690,"Driggs city, Idaho",B19013_001,53779,6323
1622690,"Driggs city, Idaho",C16002_004,62,54
1622690,"Driggs city, Idaho",C16002_007,6,10
1622690,"Driggs city, Idaho",C16002_010,0,12
1622690,"Driggs city, Idaho",C16002_013,0,12
1622780,"Drummond city, Idaho",B01003_001,2,3
1622780,"Drummond city, Idaho",B03002_003,2,3
1622780,"Drummond city, Idaho",B03002_012,0,12
1622780,"Drummond city, Idaho",B11016_001,2,3
1622780,"Drummond city, Idaho",B17021_002,0,12
1622780,"Drummond city, Idaho",B19013_001,NA,NA
1622780,"Drummond city, Idaho",C16002_004,0,12
1622780,"Drummond city, Idaho",C16002_007,0,12
1622780,"Drummond city, Idaho",C16002_010,0,12
1622780,"Drummond city, Idaho",C16002_013,0,12
1622960,"Dubois city, Idaho",B01003_001,631,128
1622960,"Dubois city, Idaho",B03002_003,277,78
1622960,"Dubois city, Idaho",B03002_012,335,95
1622960,"Dubois city, Idaho",B11016_001,200,48
1622960,"Dubois city, Idaho",B17021_002,118,107
1622960,"Dubois city, Idaho",B19013_001,32857,19538
1622960,"Dubois city, Idaho",C16002_004,25,28
1622960,"Dubois city, Idaho",C16002_007,0,12
1622960,"Dubois city, Idaho",C16002_010,0,12
1622960,"Dubois city, Idaho",C16002_013,0,12
1623410,"Eagle city, Idaho",B01003_001,23708,28
1623410,"Eagle city, Idaho",B03002_003,21667,474
1623410,"Eagle city, Idaho",B03002_012,1162,352
1623410,"Eagle city, Idaho",B11016_001,8943,395
1623410,"Eagle city, Idaho",B17021_002,1612,533
1623410,"Eagle city, Idaho",B19013_001,81909,6021
1623410,"Eagle city, Idaho",C16002_004,0,22
1623410,"Eagle city, Idaho",C16002_007,0,22
1623410,"Eagle city, Idaho",C16002_010,0,22
1623410,"Eagle city, Idaho",C16002_013,0,22
1623680,"East Hope city, Idaho",B01003_001,162,54
1623680,"East Hope city, Idaho",B03002_003,147,45
1623680,"East Hope city, Idaho",B03002_012,8,15
1623680,"East Hope city, Idaho",B11016_001,89,28
1623680,"East Hope city, Idaho",B17021_002,27,33
1623680,"East Hope city, Idaho",B19013_001,47083,22065
1623680,"East Hope city, Idaho",C16002_004,0,12
1623680,"East Hope city, Idaho",C16002_007,0,12
1623680,"East Hope city, Idaho",C16002_010,0,12
1623680,"East Hope city, Idaho",C16002_013,0,12
1624310,"Eden city, Idaho",B01003_001,337,107
1624310,"Eden city, Idaho",B03002_003,229,70
1624310,"Eden city, Idaho",B03002_012,108,91
1624310,"Eden city, Idaho",B11016_001,130,36
1624310,"Eden city, Idaho",B17021_002,56,41
1624310,"Eden city, Idaho",B19013_001,35000,18593
1624310,"Eden city, Idaho",C16002_004,3,6
1624310,"Eden city, Idaho",C16002_007,0,12
1624310,"Eden city, Idaho",C16002_010,0,12
1624310,"Eden city, Idaho",C16002_013,0,12
1625030,"Elk City CDP, Idaho",B01003_001,74,68
1625030,"Elk City CDP, Idaho",B03002_003,74,68
1625030,"Elk City CDP, Idaho",B03002_012,0,12
1625030,"Elk City CDP, Idaho",B11016_001,35,31
1625030,"Elk City CDP, Idaho",B17021_002,25,28
1625030,"Elk City CDP, Idaho",B19013_001,35703,10986
1625030,"Elk City CDP, Idaho",C16002_004,0,12
1625030,"Elk City CDP, Idaho",C16002_007,0,12
1625030,"Elk City CDP, Idaho",C16002_010,0,12
1625030,"Elk City CDP, Idaho",C16002_013,0,12
1625120,"Elk River city, Idaho",B01003_001,103,33
1625120,"Elk River city, Idaho",B03002_003,103,33
1625120,"Elk River city, Idaho",B03002_012,0,12
1625120,"Elk River city, Idaho",B11016_001,63,20
1625120,"Elk River city, Idaho",B17021_002,10,8
1625120,"Elk River city, Idaho",B19013_001,27375,15961
1625120,"Elk River city, Idaho",C16002_004,0,12
1625120,"Elk River city, Idaho",C16002_007,0,12
1625120,"Elk River city, Idaho",C16002_010,0,12
1625120,"Elk River city, Idaho",C16002_013,0,12
1625570,"Emmett city, Idaho",B01003_001,6593,19
1625570,"Emmett city, Idaho",B03002_003,5430,295
1625570,"Emmett city, Idaho",B03002_012,940,280
1625570,"Emmett city, Idaho",B11016_001,2697,191
1625570,"Emmett city, Idaho",B17021_002,1612,424
1625570,"Emmett city, Idaho",B19013_001,35465,4697
1625570,"Emmett city, Idaho",C16002_004,177,111
1625570,"Emmett city, Idaho",C16002_007,0,17
1625570,"Emmett city, Idaho",C16002_010,0,17
1625570,"Emmett city, Idaho",C16002_013,0,17
1626290,"Fairfield city, Idaho",B01003_001,414,112
1626290,"Fairfield city, Idaho",B03002_003,378,100
1626290,"Fairfield city, Idaho",B03002_012,33,50
1626290,"Fairfield city, Idaho",B11016_001,141,41
1626290,"Fairfield city, Idaho",B17021_002,152,86
1626290,"Fairfield city, Idaho",B19013_001,35938,11509
1626290,"Fairfield city, Idaho",C16002_004,8,12
1626290,"Fairfield city, Idaho",C16002_007,0,12
1626290,"Fairfield city, Idaho",C16002_010,0,12
1626290,"Fairfield city, Idaho",C16002_013,0,12
1627460,"Ferdinand city, Idaho",B01003_001,134,28
1627460,"Ferdinand city, Idaho",B03002_003,132,29
1627460,"Ferdinand city, Idaho",B03002_012,0,12
1627460,"Ferdinand city, Idaho",B11016_001,63,21
1627460,"Ferdinand city, Idaho",B17021_002,18,14
1627460,"Ferdinand city, Idaho",B19013_001,50625,7474
1627460,"Ferdinand city, Idaho",C16002_004,0,12
1627460,"Ferdinand city, Idaho",C16002_007,0,12
1627460,"Ferdinand city, Idaho",C16002_010,0,12
1627460,"Ferdinand city, Idaho",C16002_013,0,12
1627550,"Fernan Lake Village city, Idaho",B01003_001,148,47
1627550,"Fernan Lake Village city, Idaho",B03002_003,140,46
1627550,"Fernan Lake Village city, Idaho",B03002_012,5,6
1627550,"Fernan Lake Village city, Idaho",B11016_001,63,20
1627550,"Fernan Lake Village city, Idaho",B17021_002,21,22
1627550,"Fernan Lake Village city, Idaho",B19013_001,75625,26600
1627550,"Fernan Lake Village city, Idaho",C16002_004,0,12
1627550,"Fernan Lake Village city, Idaho",C16002_007,0,12
1627550,"Fernan Lake Village city, Idaho",C16002_010,0,12
1627550,"Fernan Lake Village city, Idaho",C16002_013,0,12
1627730,"Filer city, Idaho",B01003_001,2685,23
1627730,"Filer city, Idaho",B03002_003,2340,164
1627730,"Filer city, Idaho",B03002_012,246,129
1627730,"Filer city, Idaho",B11016_001,950,92
1627730,"Filer city, Idaho",B17021_002,395,195
1627730,"Filer city, Idaho",B19013_001,44643,6998
1627730,"Filer city, Idaho",C16002_004,15,26
1627730,"Filer city, Idaho",C16002_007,0,12
1627730,"Filer city, Idaho",C16002_010,0,12
1627730,"Filer city, Idaho",C16002_013,0,12
1627910,"Firth city, Idaho",B01003_001,439,126
1627910,"Firth city, Idaho",B03002_003,338,98
1627910,"Firth city, Idaho",B03002_012,92,72
1627910,"Firth city, Idaho",B11016_001,164,49
1627910,"Firth city, Idaho",B17021_002,50,34
1627910,"Firth city, Idaho",B19013_001,38500,12623
1627910,"Firth city, Idaho",C16002_004,5,8
1627910,"Firth city, Idaho",C16002_007,0,12
1627910,"Firth city, Idaho",C16002_010,0,12
1627910,"Firth city, Idaho",C16002_013,0,12
1628360,"Fort Hall CDP, Idaho",B01003_001,3589,393
1628360,"Fort Hall CDP, Idaho",B03002_003,907,180
1628360,"Fort Hall CDP, Idaho",B03002_012,419,167
1628360,"Fort Hall CDP, Idaho",B11016_001,1061,94
1628360,"Fort Hall CDP, Idaho",B17021_002,923,244
1628360,"Fort Hall CDP, Idaho",B19013_001,40432,4170
1628360,"Fort Hall CDP, Idaho",C16002_004,0,12
1628360,"Fort Hall CDP, Idaho",C16002_007,0,12
1628360,"Fort Hall CDP, Idaho",C16002_010,0,12
1628360,"Fort Hall CDP, Idaho",C16002_013,0,12
1628810,"Franklin city, Idaho",B01003_001,622,195
1628810,"Franklin city, Idaho",B03002_003,577,186
1628810,"Franklin city, Idaho",B03002_012,44,35
1628810,"Franklin city, Idaho",B11016_001,221,60
1628810,"Franklin city, Idaho",B17021_002,70,48
1628810,"Franklin city, Idaho",B19013_001,48990,5774
1628810,"Franklin city, Idaho",C16002_004,11,12
1628810,"Franklin city, Idaho",C16002_007,0,12
1628810,"Franklin city, Idaho",C16002_010,0,12
1628810,"Franklin city, Idaho",C16002_013,0,12
1628990,"Fruitland city, Idaho",B01003_001,5062,16
1628990,"Fruitland city, Idaho",B03002_003,3546,388
1628990,"Fruitland city, Idaho",B03002_012,1169,351
1628990,"Fruitland city, Idaho",B11016_001,1936,165
1628990,"Fruitland city, Idaho",B17021_002,857,426
1628990,"Fruitland city, Idaho",B19013_001,46190,8028
1628990,"Fruitland city, Idaho",C16002_004,0,17
1628990,"Fruitland city, Idaho",C16002_007,0,17
1628990,"Fruitland city, Idaho",C16002_010,0,17
1628990,"Fruitland city, Idaho",C16002_013,0,17
1629620,"Garden City city, Idaho",B01003_001,11637,32
1629620,"Garden City city, Idaho",B03002_003,9992,428
1629620,"Garden City city, Idaho",B03002_012,1289,398
1629620,"Garden City city, Idaho",B11016_001,5386,227
1629620,"Garden City city, Idaho",B17021_002,1690,418
1629620,"Garden City city, Idaho",B19013_001,43656,2939
1629620,"Garden City city, Idaho",C16002_004,110,86
1629620,"Garden City city, Idaho",C16002_007,0,19
1629620,"Garden City city, Idaho",C16002_010,14,18
1629620,"Garden City city, Idaho",C16002_013,0,19
1629710,"Garden Valley CDP, Idaho",B01003_001,345,180
1629710,"Garden Valley CDP, Idaho",B03002_003,284,145
1629710,"Garden Valley CDP, Idaho",B03002_012,3,7
1629710,"Garden Valley CDP, Idaho",B11016_001,120,56
1629710,"Garden Valley CDP, Idaho",B17021_002,20,19
1629710,"Garden Valley CDP, Idaho",B19013_001,58214,34937
1629710,"Garden Valley CDP, Idaho",C16002_004,0,12
1629710,"Garden Valley CDP, Idaho",C16002_007,0,12
1629710,"Garden Valley CDP, Idaho",C16002_010,0,12
1629710,"Garden Valley CDP, Idaho",C16002_013,0,12
1630160,"Genesee city, Idaho",B01003_001,994,106
1630160,"Genesee city, Idaho",B03002_003,933,103
1630160,"Genesee city, Idaho",B03002_012,25,23
1630160,"Genesee city, Idaho",B11016_001,394,47
1630160,"Genesee city, Idaho",B17021_002,108,45
1630160,"Genesee city, Idaho",B19013_001,54167,15732
1630160,"Genesee city, Idaho",C16002_004,5,7
1630160,"Genesee city, Idaho",C16002_007,3,3
1630160,"Genesee city, Idaho",C16002_010,0,12
1630160,"Genesee city, Idaho",C16002_013,2,4
1630340,"Georgetown city, Idaho",B01003_001,472,116
1630340,"Georgetown city, Idaho",B03002_003,437,104
1630340,"Georgetown city, Idaho",B03002_012,13,14
1630340,"Georgetown city, Idaho",B11016_001,172,38
1630340,"Georgetown city, Idaho",B17021_002,33,24
1630340,"Georgetown city, Idaho",B19013_001,60000,14633
1630340,"Georgetown city, Idaho",C16002_004,0,12
1630340,"Georgetown city, Idaho",C16002_007,0,12
1630340,"Georgetown city, Idaho",C16002_010,0,12
1630340,"Georgetown city, Idaho",C16002_013,0,12
1631690,"Glenns Ferry city, Idaho",B01003_001,1177,228
1631690,"Glenns Ferry city, Idaho",B03002_003,932,206
1631690,"Glenns Ferry city, Idaho",B03002_012,204,106
1631690,"Glenns Ferry city, Idaho",B11016_001,493,84
1631690,"Glenns Ferry city, Idaho",B17021_002,306,116
1631690,"Glenns Ferry city, Idaho",B19013_001,28967,4660
1631690,"Glenns Ferry city, Idaho",C16002_004,20,18
1631690,"Glenns Ferry city, Idaho",C16002_007,0,12
1631690,"Glenns Ferry city, Idaho",C16002_010,0,12
1631690,"Glenns Ferry city, Idaho",C16002_013,0,12
1632140,"Gooding city, Idaho",B01003_001,3469,15
1632140,"Gooding city, Idaho",B03002_003,2023,279
1632140,"Gooding city, Idaho",B03002_012,1383,279
1632140,"Gooding city, Idaho",B11016_001,1369,160
1632140,"Gooding city, Idaho",B17021_002,710,345
1632140,"Gooding city, Idaho",B19013_001,30551,8058
1632140,"Gooding city, Idaho",C16002_004,68,79
1632140,"Gooding city, Idaho",C16002_007,0,12
1632140,"Gooding city, Idaho",C16002_010,0,12
1632140,"Gooding city, Idaho",C16002_013,0,12
1632500,"Grace city, Idaho",B01003_001,991,150
1632500,"Grace city, Idaho",B03002_003,867,143
1632500,"Grace city, Idaho",B03002_012,122,66
1632500,"Grace city, Idaho",B11016_001,403,69
1632500,"Grace city, Idaho",B17021_002,98,44
1632500,"Grace city, Idaho",B19013_001,53750,20323
1632500,"Grace city, Idaho",C16002_004,29,21
1632500,"Grace city, Idaho",C16002_007,0,12
1632500,"Grace city, Idaho",C16002_010,0,12
1632500,"Grace city, Idaho",C16002_013,0,12
1632770,"Grand View city, Idaho",B01003_001,390,102
1632770,"Grand View city, Idaho",B03002_003,292,81
1632770,"Grand View city, Idaho",B03002_012,72,66
1632770,"Grand View city, Idaho",B11016_001,152,40
1632770,"Grand View city, Idaho",B17021_002,126,82
1632770,"Grand View city, Idaho",B19013_001,31923,5028
1632770,"Grand View city, Idaho",C16002_004,11,16
1632770,"Grand View city, Idaho",C16002_007,0,12
1632770,"Grand View city, Idaho",C16002_010,0,12
1632770,"Grand View city, Idaho",C16002_013,0,12
1632950,"Grangeville city, Idaho",B01003_001,3153,24
1632950,"Grangeville city, Idaho",B03002_003,3029,98
1632950,"Grangeville city, Idaho",B03002_012,94,102
1632950,"Grangeville city, Idaho",B11016_001,1315,160
1632950,"Grangeville city, Idaho",B17021_002,567,216
1632950,"Grangeville city, Idaho",B19013_001,42431,15847
1632950,"Grangeville city, Idaho",C16002_004,0,12
1632950,"Grangeville city, Idaho",C16002_007,0,12
1632950,"Grangeville city, Idaho",C16002_010,0,12
1632950,"Grangeville city, Idaho",C16002_013,0,12
1633490,"Greenleaf city, Idaho",B01003_001,1478,360
1633490,"Greenleaf city, Idaho",B03002_003,968,231
1633490,"Greenleaf city, Idaho",B03002_012,485,274
1633490,"Greenleaf city, Idaho",B11016_001,430,69
1633490,"Greenleaf city, Idaho",B17021_002,295,178
1633490,"Greenleaf city, Idaho",B19013_001,52635,5861
1633490,"Greenleaf city, Idaho",C16002_004,13,17
1633490,"Greenleaf city, Idaho",C16002_007,0,12
1633490,"Greenleaf city, Idaho",C16002_010,0,12
1633490,"Greenleaf city, Idaho",C16002_013,0,12
1634030,"Groveland CDP, Idaho",B01003_001,955,307
1634030,"Groveland CDP, Idaho",B03002_003,740,273
1634030,"Groveland CDP, Idaho",B03002_012,215,172
1634030,"Groveland CDP, Idaho",B11016_001,284,77
1634030,"Groveland CDP, Idaho",B17021_002,96,108
1634030,"Groveland CDP, Idaho",B19013_001,56447,6129
1634030,"Groveland CDP, Idaho",C16002_004,17,26
1634030,"Groveland CDP, Idaho",C16002_007,0,12
1634030,"Groveland CDP, Idaho",C16002_010,0,12
1634030,"Groveland CDP, Idaho",C16002_013,0,12
1634300,"Hagerman city, Idaho",B01003_001,1057,241
1634300,"Hagerman city, Idaho",B03002_003,900,198
1634300,"Hagerman city, Idaho",B03002_012,118,98
1634300,"Hagerman city, Idaho",B11016_001,436,86
1634300,"Hagerman city, Idaho",B17021_002,258,118
1634300,"Hagerman city, Idaho",B19013_001,35192,7388
1634300,"Hagerman city, Idaho",C16002_004,14,22
1634300,"Hagerman city, Idaho",C16002_007,0,12
1634300,"Hagerman city, Idaho",C16002_010,0,12
1634300,"Hagerman city, Idaho",C16002_013,4,7
1634390,"Hailey city, Idaho",B01003_001,8097,19
1634390,"Hailey city, Idaho",B03002_003,5495,460
1634390,"Hailey city, Idaho",B03002_012,2408,430
1634390,"Hailey city, Idaho",B11016_001,2669,298
1634390,"Hailey city, Idaho",B17021_002,1373,551
1634390,"Hailey city, Idaho",B19013_001,54330,16219
1634390,"Hailey city, Idaho",C16002_004,94,86
1634390,"Hailey city, Idaho",C16002_007,0,17
1634390,"Hailey city, Idaho",C16002_010,0,17
1634390,"Hailey city, Idaho",C16002_013,0,17
1634570,"Hamer city, Idaho",B01003_001,81,62
1634570,"Hamer city, Idaho",B03002_003,48,46
1634570,"Hamer city, Idaho",B03002_012,33,45
1634570,"Hamer city, Idaho",B11016_001,16,10
1634570,"Hamer city, Idaho",B17021_002,0,12
1634570,"Hamer city, Idaho",B19013_001,51250,26058
1634570,"Hamer city, Idaho",C16002_004,2,4
1634570,"Hamer city, Idaho",C16002_007,0,12
1634570,"Hamer city, Idaho",C16002_010,0,12
1634570,"Hamer city, Idaho",C16002_013,0,12
1634930,"Hansen city, Idaho",B01003_001,1472,374
1634930,"Hansen city, Idaho",B03002_003,1017,243
1634930,"Hansen city, Idaho",B03002_012,405,236
1634930,"Hansen city, Idaho",B11016_001,517,94
1634930,"Hansen city, Idaho",B17021_002,163,117
1634930,"Hansen city, Idaho",B19013_001,38594,11951
1634930,"Hansen city, Idaho",C16002_004,15,18
1634930,"Hansen city, Idaho",C16002_007,0,12
1634930,"Hansen city, Idaho",C16002_010,0,12
1634930,"Hansen city, Idaho",C16002_013,0,12
1635200,"Harrison city, Idaho",B01003_001,207,79
1635200,"Harrison city, Idaho",B03002_003,196,72
1635200,"Harrison city, Idaho",B03002_012,0,12
1635200,"Harrison city, Idaho",B11016_001,103,34
1635200,"Harrison city, Idaho",B17021_002,27,23
1635200,"Harrison city, Idaho",B19013_001,44375,27269
1635200,"Harrison city, Idaho",C16002_004,0,12
1635200,"Harrison city, Idaho",C16002_007,0,12
1635200,"Harrison city, Idaho",C16002_010,0,12
1635200,"Harrison city, Idaho",C16002_013,0,12
1635830,"Hauser city, Idaho",B01003_001,782,180
1635830,"Hauser city, Idaho",B03002_003,716,174
1635830,"Hauser city, Idaho",B03002_012,42,35
1635830,"Hauser city, Idaho",B11016_001,307,60
1635830,"Hauser city, Idaho",B17021_002,112,74
1635830,"Hauser city, Idaho",B19013_001,51250,8705
1635830,"Hauser city, Idaho",C16002_004,0,12
1635830,"Hauser city, Idaho",C16002_007,0,12
1635830,"Hauser city, Idaho",C16002_010,0,12
1635830,"Hauser city, Idaho",C16002_013,5,9
1636370,"Hayden city, Idaho",B01003_001,14096,28
1636370,"Hayden city, Idaho",B03002_003,13071,431
1636370,"Hayden city, Idaho",B03002_012,248,146
1636370,"Hayden city, Idaho",B11016_001,5461,342
1636370,"Hayden city, Idaho",B17021_002,690,268
1636370,"Hayden city, Idaho",B19013_001,57355,7963
1636370,"Hayden city, Idaho",C16002_004,19,29
1636370,"Hayden city, Idaho",C16002_007,0,19
1636370,"Hayden city, Idaho",C16002_010,0,19
1636370,"Hayden city, Idaho",C16002_013,0,19
1636460,"Hayden Lake city, Idaho",B01003_001,749,185
1636460,"Hayden Lake city, Idaho",B03002_003,706,159
1636460,"Hayden Lake city, Idaho",B03002_012,42,46
1636460,"Hayden Lake city, Idaho",B11016_001,303,51
1636460,"Hayden Lake city, Idaho",B17021_002,19,15
1636460,"Hayden Lake city, Idaho",B19013_001,96750,19095
1636460,"Hayden Lake city, Idaho",C16002_004,0,12
1636460,"Hayden Lake city, Idaho",C16002_007,0,12
1636460,"Hayden Lake city, Idaho",C16002_010,0,12
1636460,"Hayden Lake city, Idaho",C16002_013,0,12
1636730,"Hazelton city, Idaho",B01003_001,664,160
1636730,"Hazelton city, Idaho",B03002_003,246,67
1636730,"Hazelton city, Idaho",B03002_012,358,158
1636730,"Hazelton city, Idaho",B11016_001,242,49
1636730,"Hazelton city, Idaho",B17021_002,90,76
1636730,"Hazelton city, Idaho",B19013_001,35625,17557
1636730,"Hazelton city, Idaho",C16002_004,17,12
1636730,"Hazelton city, Idaho",C16002_007,0,12
1636730,"Hazelton city, Idaho",C16002_010,0,12
1636730,"Hazelton city, Idaho",C16002_013,0,12
1637360,"Heyburn city, Idaho",B01003_001,3218,20
1637360,"Heyburn city, Idaho",B03002_003,2027,363
1637360,"Heyburn city, Idaho",B03002_012,1052,352
1637360,"Heyburn city, Idaho",B11016_001,1106,115
1637360,"Heyburn city, Idaho",B17021_002,602,272
1637360,"Heyburn city, Idaho",B19013_001,48958,8134
1637360,"Heyburn city, Idaho",C16002_004,76,61
1637360,"Heyburn city, Idaho",C16002_007,0,12
1637360,"Heyburn city, Idaho",C16002_010,0,12
1637360,"Heyburn city, Idaho",C16002_013,0,12
1637500,"Hidden Springs CDP, Idaho",B01003_001,2515,450
1637500,"Hidden Springs CDP, Idaho",B03002_003,2487,449
1637500,"Hidden Springs CDP, Idaho",B03002_012,0,12
1637500,"Hidden Springs CDP, Idaho",B11016_001,852,149
1637500,"Hidden Springs CDP, Idaho",B17021_002,58,62
1637500,"Hidden Springs CDP, Idaho",B19013_001,118519,38672
1637500,"Hidden Springs CDP, Idaho",C16002_004,0,12
1637500,"Hidden Springs CDP, Idaho",C16002_007,0,12
1637500,"Hidden Springs CDP, Idaho",C16002_010,0,12
1637500,"Hidden Springs CDP, Idaho",C16002_013,0,12
1638080,"Hollister city, Idaho",B01003_001,177,39
1638080,"Hollister city, Idaho",B03002_003,123,33
1638080,"Hollister city, Idaho",B03002_012,53,28
1638080,"Hollister city, Idaho",B11016_001,82,20
1638080,"Hollister city, Idaho",B17021_002,38,25
1638080,"Hollister city, Idaho",B19013_001,31250,18175
1638080,"Hollister city, Idaho",C16002_004,1,2
1638080,"Hollister city, Idaho",C16002_007,0,12
1638080,"Hollister city, Idaho",C16002_010,0,12
1638080,"Hollister city, Idaho",C16002_013,0,12
1638170,"Homedale city, Idaho",B01003_001,2584,21
1638170,"Homedale city, Idaho",B03002_003,1211,174
1638170,"Homedale city, Idaho",B03002_012,1313,177
1638170,"Homedale city, Idaho",B11016_001,862,84
1638170,"Homedale city, Idaho",B17021_002,883,266
1638170,"Homedale city, Idaho",B19013_001,28611,5274
1638170,"Homedale city, Idaho",C16002_004,74,50
1638170,"Homedale city, Idaho",C16002_007,0,12
1638170,"Homedale city, Idaho",C16002_010,0,12
1638170,"Homedale city, Idaho",C16002_013,0,12
1638440,"Hope city, Idaho",B01003_001,51,21
1638440,"Hope city, Idaho",B03002_003,45,21
1638440,"Hope city, Idaho",B03002_012,0,12
1638440,"Hope city, Idaho",B11016_001,28,15
1638440,"Hope city, Idaho",B17021_002,0,12
1638440,"Hope city, Idaho",B19013_001,57500,31641
1638440,"Hope city, Idaho",C16002_004,0,12
1638440,"Hope city, Idaho",C16002_007,0,12
1638440,"Hope city, Idaho",C16002_010,0,12
1638440,"Hope city, Idaho",C16002_013,0,12
1638620,"Horseshoe Bend city, Idaho",B01003_001,765,146
1638620,"Horseshoe Bend city, Idaho",B03002_003,651,136
1638620,"Horseshoe Bend city, Idaho",B03002_012,48,49
1638620,"Horseshoe Bend city, Idaho",B11016_001,324,63
1638620,"Horseshoe Bend city, Idaho",B17021_002,74,40
1638620,"Horseshoe Bend city, Idaho",B19013_001,35667,8192
1638620,"Horseshoe Bend city, Idaho",C16002_004,7,9
1638620,"Horseshoe Bend city, Idaho",C16002_007,0,12
1638620,"Horseshoe Bend city, Idaho",C16002_010,0,12
1638620,"Horseshoe Bend city, Idaho",C16002_013,0,12
1639070,"Huetter city, Idaho",B01003_001,152,62
1639070,"Huetter city, Idaho",B03002_003,140,63
1639070,"Huetter city, Idaho",B03002_012,3,5
1639070,"Huetter city, Idaho",B11016_001,62,22
1639070,"Huetter city, Idaho",B17021_002,41,33
1639070,"Huetter city, Idaho",B19013_001,33125,3136
1639070,"Huetter city, Idaho",C16002_004,0,12
1639070,"Huetter city, Idaho",C16002_007,0,12
1639070,"Huetter city, Idaho",C16002_010,0,12
1639070,"Huetter city, Idaho",C16002_013,0,12
1639610,"Idaho City city, Idaho",B01003_001,459,120
1639610,"Idaho City city, Idaho",B03002_003,409,110
1639610,"Idaho City city, Idaho",B03002_012,15,16
1639610,"Idaho City city, Idaho",B11016_001,185,47
1639610,"Idaho City city, Idaho",B17021_002,80,46
1639610,"Idaho City city, Idaho",B19013_001,32417,15233
1639610,"Idaho City city, Idaho",C16002_004,0,12
1639610,"Idaho City city, Idaho",C16002_007,0,12
1639610,"Idaho City city, Idaho",C16002_010,0,12
1639610,"Idaho City city, Idaho",C16002_013,0,12
1639700,"Idaho Falls city, Idaho",B01003_001,59414,41
1639700,"Idaho Falls city, Idaho",B03002_003,48276,735
1639700,"Idaho Falls city, Idaho",B03002_012,8682,663
1639700,"Idaho Falls city, Idaho",B11016_001,21724,455
1639700,"Idaho Falls city, Idaho",B17021_002,8569,1146
1639700,"Idaho Falls city, Idaho",B19013_001,49098,2529
1639700,"Idaho Falls city, Idaho",C16002_004,327,126
1639700,"Idaho Falls city, Idaho",C16002_007,6,9
1639700,"Idaho Falls city, Idaho",C16002_010,93,80
1639700,"Idaho Falls city, Idaho",C16002_013,7,11
1640330,"Inkom city, Idaho",B01003_001,885,155
1640330,"Inkom city, Idaho",B03002_003,840,142
1640330,"Inkom city, Idaho",B03002_012,21,20
1640330,"Inkom city, Idaho",B11016_001,326,54
1640330,"Inkom city, Idaho",B17021_002,125,63
1640330,"Inkom city, Idaho",B19013_001,51071,11756
1640330,"Inkom city, Idaho",C16002_004,0,12
1640330,"Inkom city, Idaho",C16002_007,0,12
1640330,"Inkom city, Idaho",C16002_010,0,12
1640330,"Inkom city, Idaho",C16002_013,0,12
1640420,"Iona city, Idaho",B01003_001,2409,337
1640420,"Iona city, Idaho",B03002_003,2372,339
1640420,"Iona city, Idaho",B03002_012,37,31
1640420,"Iona city, Idaho",B11016_001,721,97
1640420,"Iona city, Idaho",B17021_002,77,49
1640420,"Iona city, Idaho",B19013_001,69293,7400
1640420,"Iona city, Idaho",C16002_004,0,12
1640420,"Iona city, Idaho",C16002_007,0,12
1640420,"Iona city, Idaho",C16002_010,0,12
1640420,"Iona city, Idaho",C16002_013,0,12
1640510,"Irwin city, Idaho",B01003_001,230,67
1640510,"Irwin city, Idaho",B03002_003,219,65
1640510,"Irwin city, Idaho",B03002_012,4,6
1640510,"Irwin city, Idaho",B11016_001,104,30
1640510,"Irwin city, Idaho",B17021_002,34,25
1640510,"Irwin city, Idaho",B19013_001,47500,29452
1640510,"Irwin city, Idaho",C16002_004,0,12
1640510,"Irwin city, Idaho",C16002_007,2,3
1640510,"Irwin city, Idaho",C16002_010,0,12
1640510,"Irwin city, Idaho",C16002_013,0,12
1640600,"Island Park city, Idaho",B01003_001,173,65
1640600,"Island Park city, Idaho",B03002_003,170,65
1640600,"Island Park city, Idaho",B03002_012,0,12
1640600,"Island Park city, Idaho",B11016_001,95,33
1640600,"Island Park city, Idaho",B17021_002,35,33
1640600,"Island Park city, Idaho",B19013_001,32132,12214
1640600,"Island Park city, Idaho",C16002_004,0,12
1640600,"Island Park city, Idaho",C16002_007,0,12
1640600,"Island Park city, Idaho",C16002_010,0,12
1640600,"Island Park city, Idaho",C16002_013,0,12
1641320,"Jerome city, Idaho",B01003_001,11306,40
1641320,"Jerome city, Idaho",B03002_003,6984,402
1641320,"Jerome city, Idaho",B03002_012,4091,399
1641320,"Jerome city, Idaho",B11016_001,3866,193
1641320,"Jerome city, Idaho",B17021_002,2193,543
1641320,"Jerome city, Idaho",B19013_001,39115,3418
1641320,"Jerome city, Idaho",C16002_004,484,157
1641320,"Jerome city, Idaho",C16002_007,0,19
1641320,"Jerome city, Idaho",C16002_010,0,19
1641320,"Jerome city, Idaho",C16002_013,0,19
